2,1,43.333705357142854,40.91842738457491,67.05460409907714,89.3097228021349
2,2,14.585491071428569,14.945451962149907,-74.65012421993009,-76.32143135212596
2,3,13.739955357142847,13.9830165591801,115.6713071321958,131.74379406804877
2,4,37.72641260435013,37.508432084168014,59.20774231218909,76.8589302422846
2,5,21.138392857142854,20.523595444250567,-141.18920625702694,-143.75779828585442
2,6,0.8455357142857277,0.4778342464202452,15.874983651098631,12.858090172998175
2,7,4.861830357142857,3.993451012321773,-155.24902365721226,-160.61548432064214
2,8,38.89464285714286,36.10352819209855,-74.42366562500264,-75.80401034884753
2,9,26.000223214285715,23.886679673633413,-149.61965527615513,-148.22221747865493
2,10,0.845535714285713,0.4593155504578182,-18.510447078000595,-18.364905117579184
2,11,43.122321428571425,39.04293629512203,-150.77225468204585,-148.00708866362052
2,12,71.7816789722355,67.21854540857208,120.86188351878673,152.43595762704973
2,13,53.804723111882396,52.19209364764751,134.06739707607125,165.41853163068006
2,14,27.057142857142846,24.79276358063593,69.38034472384487,86.97498809243632
2,15,5.918749999999997,3.8414550929956848,-27.162347045721692,-32.3609375593699
2,16,78.62046050190065,77.20217999909107,-165.78253970908636,-149.05223447491096
2,17,106.47453060569399,105.29530550815471,-173.02882286927448,-154.6378330510688
2,18,88.75326343997777,81.88949703509985,-164.60598510114923,-138.26203347739676
2,19,37.13196658679828,31.55716114079913,-144.39272205263174,-138.97488854857122
2,20,1.9024553571428673,0.5287385179285818,93.0362434679264,99.0665027398162
2,21,46.08169642857143,43.40947065635346,-144.23635830927384,-142.2124907534772
2,22,32.97589285714287,34.00849653706579,-36.75948008481279,-29.556881923047
2,23,24.8860390479597,25.624358120366857,-138.6921778672192,-142.3970270695006
2,24,1.4796874999999998,0.7527780803846337,168.19442890773516,-179.99999999999997
2,25,3.593526785714285,2.583177059182792,-156.805571092265,-167.68055474336342
2,26,18.813169642857126,16.427927638504404,55.874983651098205,67.94356647296065
2,27,6.764285714285721,5.556251124549537,-50.96375653207344,-57.52880770915151
2,28,5.707366071428567,4.326102269629842,18.56505117707797,29.167613379577794
2,29,13.891577706965833,11.5263060497203,-149.86274330113395,-154.82903996295863
2,30,3.5935267857142876,2.408525258851961,-166.56505117707792,-177.75425743410494
2,31,8.666741071428572,6.733134937566161,113.18920625702697,123.43066565596692
2,32,38.471875,35.485345922354455,135.75854060106002,168.2860807527162
2,33,56.772849483012095,51.64662312272407,-111.99930635064685,-88.66778014613034
2,34,23.886383928571433,24.28487531474787,-28.899092453787745,-25.275527667624146
2,35,68.17569413095583,69.26871524696762,-125.5554646184766,-114.6235647861636
2,36,41.64263392857142,38.92478185454672,-93.0,-84.8055710922652
2,37,63.4325319042531,58.652563565841874,-100.78041958235937,-87.7630209365623
2,38,3.1707589285714293,1.9416275421298697,-50.431407971172476,-46.90386781951635
2,39,24.520535714285707,23.37917855933871,-19.12501634890178,-13.834853156658696
2,40,68.9693813814778,68.53414385456564,-105.56060187449879,-96.53068310743026
2,41,2.9593750000000085,1.9369384019401896,10.420773127510842,14.420773127510984
2,42,30.714419612639464,30.166305794477537,-136.86268211106153,-140.19442890773482
2,43,40.37433035714286,39.24874742259019,-144.8055710922652,-145.32968208901943
2,44,59.682293157874255,57.43791223487397,-179.36801571866985,-169.67031791098057
2,45,21.561160714285723,20.257450988902534,119.57633437499732,130.811168356572
2,46,12.894419642857152,12.747908265038335,133.76516601842536,156.80140948635182
2,47,10.780580357142869,9.271462339910924,-98.72435568542231,-100.87674541942776
