-1.5,0.6000000000000001,51.72016371932356
-1.4,0.66,52.06493121199219
-1.3,0.72,51.82023076698946
-1.2,0.78,51.43030736904834
-1.1,0.84,50.940973358733146
-1.0,0.9,51.6036786794484
-0.9,0.96,51.209569496578496
-0.8,1.02,51.73996323324194
-0.7,1.08,50.920745006910444
-0.6,1.1400000000000001,50.629822211952856
-0.5,1.2,50.445493389481385
-0.4,1.26,49.462196562602905
-0.33,1.302,49.870905663843445
-0.3,1.32,48.59069678399589
-0.22,1.3679999999999999,47.28139739431949
-0.2,1.38,45.845905779501074
-0.11,1.434,34.473748035358646
-0.1,1.44,32.019457624815495
-0.09,1.446,29.16135038414027
-0.08,1.452,26.065768102945484
-0.07,1.458,22.942499627703693
-0.06,1.464,19.19260392437576
-0.05,1.47,15.456403467648654
-0.04,1.476,11.706735162199028
-0.03,1.482,7.6388344962052335
-0.02,1.488,3.623482412254897
-0.01,1.494,0.7351392883914386
0.01,1.506,0.739005302419215
0.02,1.512,4.630417988948263
0.03,1.518,8.683075848798941
0.04,1.524,12.584564353299589
0.05,1.53,16.31608112558018
0.06,1.536,19.936376798413825
0.07,1.542,23.529139415193107
0.08,1.548,26.7240953077572
0.09,1.554,29.629275897864815
0.1,1.56,32.66160312668965
0.11,1.566,35.09332580684117
0.2,1.62,47.71455703276555
0.22,1.6320000000000001,48.624636377785116
0.3,1.68,51.05080580647641
0.33,1.698,51.63653420118445
0.4,1.74,52.70499062116448
0.5,1.8,52.56947811382752
0.6,1.8599999999999999,52.67024920071093
0.7,1.92,53.22058931757218
0.8,1.98,53.213938402416154
0.9,2.04,52.844371439775614
1.0,2.1,53.68329471739759
1.1,2.16,53.38610744437627
1.2,2.2199999999999998,53.45750617906266
1.3,2.2800000000000002,53.81679685599587
1.4,2.34,53.61264539543916
1.5,2.4,53.16590652719268
